144,175
144,175
144,169
144,169
168,202
120,202
168,142
120,142
150,195
138,195
150,149
138,149
181,203
107,203
181,141
107,141
168,192
120,192
168,152
120,152
174,202
114,202
174,142
114,142
157,204
131,204
157,140
131,140
157,216
131,216
157,128
131,128
151,217
137,217
151,127
137,127
183,170
105,170
183,174
105,174
156,218
132,218
156,126
132,126
151,215
137,215
151,129
137,129
158,207
130,207
158,137
130,137
176,196
112,196
176,148
112,148
186,153
102,153
186,191
102,191
158,187
130,187
158,157
130,157
169,196
119,196
169,148
119,148
166,203
122,203
166,141
122,141
164,192
124,192
164,152
124,152
167,203
121,203
167,141
121,141
152,193
136,193
152,151
136,151
175,164
113,164
175,180
113,180
150,202
138,202
150,142
138,142
165,172
123,172
165,172
123,172
186,164
102,164
186,180
102,180
182,199
106,199
182,145
106,145
162,194
126,194
162,150
126,150
181,158
107,158
181,186
107,186
183,185
105,185
183,159
105,159
192,143
96,143
192,201
96,201
188,173
100,173
188,171
100,171
153,194
135,194
153,150
135,150
152,175
136,175
152,169
136,169
178,165
110,165
178,179
110,179
187,197
101,197
187,147
101,147
177,178
111,178
177,166
111,166
175,186
113,186
175,158
113,158
169,181
119,181
169,163
119,163
164,208
124,208
164,136
124,136
193,138
95,138
193,206
95,206
185,165
103,165
185,179
103,179
166,210
122,210
166,134
122,134
153,212
135,212
153,132
135,132
159,218
129,218
159,126
129,126
175,187
113,187
175,157
113,157
167,214
121,214
167,130
121,130
170,185
118,185
170,159
118,159
163,182
125,182
163,162
125,162
162,215
126,215
162,129
126,129
183,194
105,194
183,150
105,150
179,180
109,180
179,164
109,164
146,179
142,179
146,165
142,165
146,215
142,215
146,129
142,129
167,174
121,174
167,170
121,170
192,183
96,183
192,161
96,161
171,184
117,184
171,160
117,160
162,214
126,214
162,130
126,130
146,213
142,213
146,131
142,131
193,178
95,178
193,166
95,166
162,170
126,170
162,174
126,174
175,178
113,178
175,166
113,166
156,201
132,201
156,143
132,143
170,184
118,184
170,160
118,160
149,219
139,219
