74,41
74,42
74,43
74,44
74,45
74,46
74,47
74,48
74,49
74,50
75,41
75,42
75,43
75,44
75,45
75,46
75,47
75,48
75,49
75,50
76,41
76,42
76,43
76,44
76,45
76,46
76,47
76,48
76,49
76,50
77,41
77,42
77,43
77,44
77,45
77,46
77,47
77,48
77,49
77,50
78,41
78,42
78,43
78,44
78,45
78,46
78,47
78,48
78,49
78,50
79,41
79,42
79,43
79,44
79,45
79,46
79,47
79,48
79,49
79,50
80,41
80,42
80,43
80,44
80,45
80,46
80,47
80,48
80,49
80,50
81,41
81,42
81,43
81,44
81,45
81,46
81,47
81,48
81,49
81,50
82,41
82,42
82,43
82,44
82,45
82,46
82,47
82,48
82,49
82,50
83,41
83,42
83,43
83,44
83,45
83,46
83,47
83,48
83,49
83,50
35,68
35,69
35,70
35,71
35,72
35,73
35,74
35,75
35,76
35,77
36,68
36,69
36,70
36,71
36,72
36,73
36,74
36,75
36,76
36,77
37,68
37,69
37,70
37,71
37,72
37,73
37,74
37,75
37,76
37,77
38,68
38,69
38,70
38,71
38,72
38,73
38,74
38,75
38,76
38,77
39,68
39,69
39,70
39,71
39,72
39,73
39,74
39,75
39,76
39,77
40,68
40,69
40,70
40,71
40,72
40,73
40,74
40,75
40,76
40,77
41,68
41,69
41,70
41,71
41,72
41,73
41,74
41,75
41,76
41,77
42,68
42,69
42,70
42,71
42,72
42,73
42,74
42,75
42,76
42,77
43,68
43,69
43,70
43,71
43,72
43,73
43,74
43,75
43,76
43,77
44,68
44,69
44,70
44,71
44,72
44,73
44,74
44,75
44,76
44,77
34,94
34,95
34,96
34,97
34,98
34,99
34,100
34,101
34,102
34,103
35,94
35,95
35,96
35,97
35,98
35,99
35,100
35,101
35,102
35,103
36,94
36,95
36,96
36,97
36,98
36,99
36,100
36,101
36,102
36,103
37,94
37,95
37,96
37,97
37,98
37,99
37,100
37,101
37,102
37,103
38,94
38,95
38,96
38,97
38,98
38,99
38,100
38,101
38,102
38,103
39,94
39,95
39,96
39,97
39,98
39,99
39,100
39,101
39,102
39,103
40,94
40,95
40,96
40,97
40,98
40,99
40,100
40,101
40,102
40,103
41,94
41,95
41,96
41,97
41,98
41,99
41,100
41,101
41,102
41,103
42,94
42,95
42,96
42,97
42,98
42,99
42,100
42,101
42,102
42,103
43,94
43,95
43,96
43,97
43,98
43,99
43,100
43,101
43,102
43,103
48,17
48,18
48,19
48,20
48,21
48,22
48,23
48,24
48,25
48,26
49,17
49,18
49,19
49,20
49,21
49,22
49,23
49,24
49,25
49,26
50,17
50,18
50,19
50,20
50,21
50,22
50,23
50,24
50,25
50,26
51,17
51,18
51,19
51,20
51,21
51,22
51,23
51,24
51,25
51,26
52,17
52,18
52,19
52,20
52,21
52,22
52,23
52,24
52,25
52,26
53,17
53,18
53,19
53,20
53,21
53,22
53,23
53,24
53,25
53,26
54,17
54,18
54,19
54,20
54,21
54,22
54,23
54,24
54,25
54,26
55,17
55,18
55,19
55,20
55,21
55,22
55,23
55,24
55,25
55,26
56,17
56,18
56,19
56,20
56,21
56,22
56,23
56,24
56,25
56,26
57,17
57,18
57,19
57,20
57,21
57,22
57,23
57,24
57,25
57,26
